Date,Symbol,Open,High,Low,Close,Volume
2018-01-01,VNM,119850.0,121950.0,119800.0,120000.0,3766680
2018-01-02,VNM,119900.0,122500.0,119000.0,121850.0,5997411
2018-01-03,VNM,122450.0,122550.0,119800.0,119800.0,4252698
2018-01-04,VNM,119850.0,124200.0,119300.0,123700.0,6566274
2018-01-05,VNM,123400.0,124600.0,123300.0,123700.0,4225669
2018-01-08,VNM,123250.0,125650.0,122800.0,124600.0,4820292
2018-01-09,VNM,124800.0,125150.0,123650.0,123950.0,4248271
2018-01-10,VNM,124050.0,124150.0,123300.0,123800.0,3120109
2018-01-11,VNM,123500.0,125500.0,122200.0,124300.0,6024315
2018-01-12,VNM,123600.0,124600.0,123000.0,124000.0,5006186
2018-01-15,VNM,124500.0,125900.0,123750.0,125350.0,4504873
2018-01-16,VNM,125700.0,126200.0,124450.0,125850.0,3675883
2018-01-17,VNM,125950.0,126250.0,123050.0,123450.0,4950714
2018-01-18,VNM,124400.0,126350.0,123800.0,124550.0,4202992
2018-01-19,VNM,125100.0,126200.0,124050.0,125700.0,4964352
2018-01-22,VNM,124800.0,126500.0,124200.0,125400.0,3786963
2018-01-23,VNM,126300.0,126750.0,123600.0,124400.0,4739489
2018-01-24,VNM,125200.0,125650.0,123450.0,123450.0,3705161
2018-01-25,VNM,123050.0,124900.0,121200.0,124200.0,5589209
2018-01-26,VNM,123900.0,128050.0,123550.0,126750.0,5140772
2018-01-29,VNM,126600.0,127400.0,126100.0,126650.0,3169177
2018-01-30,VNM,126550.0,128550.0,125450.0,127900.0,3610879
2018-01-31,VNM,127800.0,130900.0,127700.0,129950.0,4389576
2018-02-01,VNM,129450.0,134300.0,129250.0,132250.0,6234191
2018-02-02,VNM,132950.0,133700.0,130950.0,131600.0,4795458
2018-02-05,VNM,131550.0,131800.0,130950.0,131350.0,2845335
2018-02-06,VNM,130450.0,131500.0,128000.0,129550.0,3606612
2018-02-07,VNM,129100.0,130100.0,128800.0,129950.0,4651599
2018-02-08,VNM,129650.0,132100.0,129500.0,130750.0,3276154
2018-02-09,VNM,130300.0,133750.0,129100.0,133300.0,6111463
2018-02-12,VNM,134050.0,134300.0,131450.0,131800.0,4642877
2018-02-13,VNM,131900.0,136100.0,131700.0,135100.0,5253347
2018-02-14,VNM,135450.0,135900.0,132850.0,133350.0,5050455
2018-02-15,VNM,133100.0,136150.0,132500.0,135150.0,5210273
2018-02-16,VNM,135200.0,136800.0,135150.0,135950.0,4349588
2018-02-19,VNM,136300.0,137650.0,131600.0,133000.0,6025942
2018-02-20,VNM,132850.0,136050.0,132850.0,136000.0,3606012
2018-02-21,VNM,135250.0,137450.0,135150.0,135950.0,5352310
2018-02-22,VNM,136050.0,137550.0,135550.0,135750.0,4855067
2018-02-23,VNM,136150.0,138050.0,135950.0,138050.0,4451343
2018-02-26,VNM,138050.0,138250.0,137200.0,137400.0,3846236
2018-02-27,VNM,137800.0,139200.0,137350.0,137600.0,4187819
2018-02-28,VNM,136500.0,136600.0,135350.0,136350.0,5062745
2018-03-01,VNM,136050.0,137000.0,133000.0,133350.0,5700968
2018-03-02,VNM,133450.0,134250.0,132000.0,132750.0,5141444
2018-03-05,VNM,132600.0,132800.0,131750.0,132350.0,4556066
2018-03-06,VNM,131700.0,133350.0,130350.0,133000.0,3598398
2018-03-07,VNM,133250.0,134200.0,125250.0,126100.0,6422467
2018-03-08,VNM,125800.0,126700.0,124450.0,124950.0,4312787
2018-03-09,VNM,124800.0,125600.0,123800.0,124350.0,4392019
2018-03-12,VNM,124650.0,125550.0,123050.0,125100.0,5166474
2018-03-13,VNM,125600.0,128250.0,124550.0,127150.0,4704843
2018-03-14,VNM,127500.0,131350.0,125850.0,130100.0,6794301
2018-03-15,VNM,130350.0,131700.0,127700.0,128000.0,5862883
2018-03-16,VNM,126850.0,127300.0,126600.0,126700.0,3915498
2018-03-19,VNM,127650.0,129250.0,125650.0,126300.0,5772316
2018-03-20,VNM,126950.0,127700.0,126550.0,126900.0,3242475
2018-03-21,VNM,127250.0,128750.0,127200.0,128650.0,3818980
2018-03-22,VNM,129500.0,130700.0,125900.0,125950.0,4342632
2018-03-23,VNM,126000.0,128450.0,125050.0,128250.0,3875222
2018-03-26,VNM,128250.0,128300.0,127500.0,127700.0,4383633
2018-03-27,VNM,127150.0,127550.0,126850.0,127350.0,5022955
2018-03-28,VNM,127150.0,127500.0,122800.0,123200.0,5724029
2018-03-29,VNM,123300.0,124100.0,122650.0,123800.0,3782494
