Date,Symbol,Open,High,Low,Close,Volume
2018-01-01,MBB,16050.0,16250.0,15900.0,16000.0,21584682
2018-01-02,MBB,16000.0,16100.0,16000.0,16050.0,21313112
2018-01-03,MBB,16050.0,16350.0,15850.0,16250.0,33497180
2018-01-04,MBB,16300.0,16800.0,16150.0,16650.0,25395553
2018-01-05,MBB,16650.0,16650.0,16550.0,16600.0,23954204
2018-01-08,MBB,16650.0,16700.0,16200.0,16400.0,24962815
2018-01-09,MBB,16400.0,16500.0,16000.0,16150.0,33651944
2018-01-10,MBB,16150.0,16200.0,16100.0,16150.0,21015808
2018-01-11,MBB,16150.0,16450.0,16100.0,16300.0,20859700
2018-01-12,MBB,16350.0,16650.0,16150.0,16600.0,32190779
2018-01-15,MBB,16550.0,16750.0,16500.0,16750.0,24615117
2018-01-16,MBB,16750.0,16950.0,16700.0,16850.0,26256159
2018-01-17,MBB,16850.0,17800.0,16750.0,17500.0,30273672
2018-01-18,MBB,17650.0,17700.0,16900.0,17000.0,27779190
2018-01-19,MBB,16950.0,17150.0,16450.0,16550.0,32279567
2018-01-22,MBB,16500.0,16550.0,16100.0,16200.0,31493169
2018-01-23,MBB,16200.0,16300.0,15850.0,16000.0,30877590
2018-01-24,MBB,15950.0,16300.0,15750.0,16300.0,29734741
2018-01-25,MBB,16300.0,16300.0,16000.0,16000.0,28913154
2018-01-26,MBB,16000.0,16200.0,15950.0,16100.0,20230268
2018-01-29,MBB,16150.0,16350.0,16050.0,16350.0,27527428
2018-01-30,MBB,16350.0,16700.0,16300.0,16600.0,20987650
2018-01-31,MBB,16500.0,16800.0,16400.0,16650.0,29126148
2018-02-01,MBB,16650.0,16700.0,16600.0,16650.0,25318112
2018-02-02,MBB,16650.0,16700.0,15700.0,15800.0,43044554
2018-02-05,MBB,15800.0,16000.0,15750.0,16000.0,26231058
2018-02-06,MBB,16000.0,16150.0,15600.0,15650.0,26568306
2018-02-07,MBB,15600.0,15650.0,15400.0,15450.0,22982649
2018-02-08,MBB,15400.0,15400.0,14900.0,15050.0,21617526
2018-02-09,MBB,15000.0,15000.0,15000.0,15000.0,23741880
2018-02-12,MBB,15000.0,15250.0,14900.0,15200.0,32178015
2018-02-13,MBB,15350.0,15400.0,14950.0,15050.0,30730169
2018-02-14,MBB,15100.0,15100.0,14950.0,14950.0,23012760
2018-02-15,MBB,14950.0,15250.0,14550.0,14650.0,37751712
2018-02-16,MBB,14600.0,15000.0,14400.0,14950.0,26379202
2018-02-19,MBB,15000.0,15000.0,14800.0,14900.0,28661203
2018-02-20,MBB,14850.0,15100.0,14800.0,15050.0,28683125
2018-02-21,MBB,14950.0,15150.0,14850.0,15050.0,25914084
2018-02-22,MBB,15150.0,15350.0,15100.0,15200.0,28503839
2018-02-23,MBB,15200.0,15400.0,15000.0,15400.0,20461643
2018-02-26,MBB,15400.0,15650.0,15300.0,15650.0,19461680
2018-02-27,MBB,15700.0,15850.0,15550.0,15550.0,29172207
2018-02-28,MBB,15550.0,15700.0,15400.0,15450.0,18652706
2018-03-01,MBB,15450.0,15700.0,15200.0,15250.0,29307207
2018-03-02,MBB,15200.0,15650.0,15150.0,15550.0,29639219
2018-03-05,MBB,15600.0,15600.0,15050.0,15050.0,30170582
2018-03-06,MBB,15050.0,15600.0,14950.0,15400.0,33247769
2018-03-07,MBB,15400.0,15450.0,15000.0,15050.0,34791218
2018-03-08,MBB,15050.0,15400.0,14950.0,15250.0,28968099
2018-03-09,MBB,15250.0,15350.0,14950.0,14950.0,24056547
2018-03-12,MBB,14900.0,15050.0,14900.0,15000.0,25969461
2018-03-13,MBB,14950.0,15200.0,14850.0,14850.0,20438790
2018-03-14,MBB,14900.0,15350.0,14800.0,15300.0,31473273
2018-03-15,MBB,15350.0,15400.0,15200.0,15400.0,27408942
2018-03-16,MBB,15400.0,15450.0,15050.0,15050.0,32192615
2018-03-19,MBB,15000.0,15100.0,14800.0,14800.0,26852051
2018-03-20,MBB,14750.0,15300.0,14700.0,15200.0,35820574
2018-03-21,MBB,15150.0,15550.0,15150.0,15250.0,27465829
2018-03-22,MBB,15100.0,15250.0,15000.0,15000.0,17583883
2018-03-23,MBB,15000.0,15250.0,14900.0,15250.0,20642198
2018-03-26,MBB,15350.0,15450.0,14750.0,14900.0,32680623
2018-03-27,MBB,14900.0,15050.0,14850.0,14950.0,28529219
2018-03-28,MBB,14950.0,15000.0,14500.0,14500.0,34004174
2018-03-29,MBB,14550.0,14650.0,14400.0,14500.0,28061326
2018-03-30,MBB,14600.0,14750.0,14600.0,14700.0,29162847
2018-04-02,MBB,14700.0,14700.0,14350.0,14400.0,28758643
2018-04-03,MBB,14450.0,14600.0,14150.0,14250.0,31972741
2018-04-04,MBB,14300.0,14600.0,14200.0,14450.0,23739062
2018-04-05,MBB,14400.0,14450.0,14250.0,14300.0,28630569
2018-04-06,MBB,14250.0,14300.0,13650.0,13650.0,29175525
2018-04-09,MBB,13650.0,14000.0,13600.0,13900.0,27232369
2018-04-10,MBB,13900.0,14000.0,13800.0,13900.0,17455670
2018-04-11,MBB,13950.0,13950.0,13400.0,13550.0,36279362
2018-04-12,MBB,13550.0,13600.0,13450.0,13600.0,21914201
2018-04-13,MBB,13500.0,13700.0,13150.0,13200.0,35557045
2018-04-16,MBB,13250.0,13350.0,13150.0,13300.0,21959077
2018-04-17,MBB,13350.0,13450.0,13200.0,13300.0,25202941
2018-04-18,MBB,13250.0,13450.0,13250.0,13350.0,18466099
2018-04-19,MBB,13300.0,13350.0,13250.0,13350.0,24810230
2018-04-20,MBB,13200.0,13850.0,13100.0,13700.0,41539844
2018-04-23,MBB,13700.0,14050.0,13550.0,13950.0,22330948
2018-04-24,MBB,14000.0,14350.0,14000.0,14250.0,22920851
2018-04-25,MBB,14200.0,14300.0,14050.0,14150.0,29459222
2018-04-26,MBB,14200.0,14250.0,14000.0,14000.0,25793446
2018-04-27,MBB,13950.0,14200.0,13900.0,14150.0,28364021
2018-04-30,MBB,14150.0,14350.0,14100.0,14300.0,24817091
2018-05-01,MBB,14350.0,14700.0,14300.0,14600.0,33885812
2018-05-02,MBB,14600.0,14950.0,14500.0,14900.0,31415116
2018-05-03,MBB,14900.0,15350.0,14800.0,15350.0,31425670
2018-05-04,MBB,15400.0,15950.0,15350.0,15850.0,23176448
2018-05-07,MBB,15800.0,16050.0,15750.0,16050.0,30962107
2018-05-08,MBB,16200.0,16700.0,16200.0,16550.0,31525366
2018-05-09,MBB,16650.0,16900.0,16550.0,16900.0,21392630
2018-05-10,MBB,16900.0,16950.0,16650.0,16700.0,19149811
2018-05-11,MBB,16700.0,17100.0,16650.0,16900.0,32275626
2018-05-14,MBB,16950.0,17150.0,16850.0,17150.0,18396740
2018-05-15,MBB,17150.0,17200.0,17100.0,17200.0,14566821
2018-05-16,MBB,17200.0,17400.0,16800.0,16900.0,36460049
2018-05-17,MBB,16850.0,16950.0,16500.0,16600.0,20825221
2018-05-18,MBB,16550.0,16850.0,16500.0,16800.0,27038480
2018-05-21,MBB,16800.0,16900.0,16550.0,16700.0,31900623
2018-05-22,MBB,16750.0,16850.0,16650.0,16800.0,20717649
2018-05-23,MBB,16800.0,16900.0,16400.0,16500.0,27165740
2018-05-24,MBB,16500.0,16950.0,16300.0,16750.0,35675377
2018-05-25,MBB,16850.0,17450.0,16750.0,17350.0,35553576
2018-05-28,MBB,17400.0,17550.0,17200.0,17200.0,22486060
2018-05-29,MBB,17200.0,17750.0,17100.0,17600.0,31493814
2018-05-30,MBB,17650.0,18150.0,17500.0,18150.0,29699661
2018-05-31,MBB,18200.0,18250.0,18000.0,18200.0,29199248
2018-06-01,MBB,18200.0,18200.0,17900.0,17950.0,21884629
2018-06-04,MBB,18000.0,18000.0,17700.0,17950.0,24366934
2018-06-05,MBB,17850.0,18500.0,17700.0,18400.0,37174593
2018-06-06,MBB,18450.0,18800.0,18450.0,18700.0,21106811
2018-06-07,MBB,18850.0,19050.0,18750.0,18950.0,23957197
2018-06-08,MBB,19100.0,19150.0,18850.0,18900.0,27977821
2018-06-11,MBB,19000.0,19150.0,18600.0,18600.0,29345707
2018-06-12,MBB,18650.0,18950.0,18600.0,18950.0,19763267
2018-06-13,MBB,18850.0,18850.0,18450.0,18450.0,25721972
2018-06-14,MBB,18450.0,18750.0,18400.0,18600.0,30774276
2018-06-15,MBB,18550.0,18900.0,18550.0,18800.0,20976827
2018-06-18,MBB,18800.0,19050.0,18250.0,18400.0,29671865
2018-06-19,MBB,18500.0,18600.0,17750.0,18050.0,27045758
2018-06-20,MBB,17900.0,18550.0,17850.0,18550.0,32120509
2018-06-21,MBB,18650.0,19400.0,18600.0,19250.0,25061117
2018-06-22,MBB,19200.0,19450.0,18650.0,18800.0,37519266
2018-06-25,MBB,18800.0,18900.0,18700.0,18900.0,24810593
2018-06-26,MBB,19050.0,19100.0,18950.0,19000.0,18060277
2018-06-27,MBB,19000.0,19000.0,18900.0,19000.0,27214569
2018-06-28,MBB,19100.0,19150.0,18550.0,18700.0,32423947
2018-06-29,MBB,18700.0,19750.0,18600.0,19600.0,40793582
2018-07-02,MBB,19650.0,19800.0,19450.0,19450.0,24176014
2018-07-03,MBB,19400.0,19750.0,19300.0,19550.0,28066382
2018-07-04,MBB,19600.0,19750.0,19400.0,19750.0,17423735
2018-07-05,MBB,19700.0,19900.0,19500.0,19750.0,26046958
2018-07-06,MBB,19800.0,19900.0,19150.0,19200.0,36418582
2018-07-09,MBB,19250.0,20050.0,19250.0,19900.0,36836231
2018-07-10,MBB,19900.0,20350.0,19850.0,20350.0,20173442
2018-07-11,MBB,20400.0,20650.0,20300.0,20550.0,26220231
2018-07-12,MBB,20750.0,20850.0,20350.0,20400.0,22657344
