Date,Symbol,Open,High,Low,Close,Volume
2018-01-01,CTG,22050.0,22250.0,21950.0,22000.0,14357455
2018-01-02,CTG,22000.0,22850.0,21900.0,22700.0,19748768
2018-01-03,CTG,22800.0,22900.0,22000.0,22150.0,18191395
2018-01-04,CTG,22150.0,22250.0,21200.0,21250.0,20731157
2018-01-05,CTG,21200.0,21750.0,21150.0,21550.0,15010317
2018-01-08,CTG,21750.0,22500.0,21600.0,22500.0,16778503
2018-01-09,CTG,22500.0,23100.0,22450.0,22950.0,16295882
2018-01-10,CTG,22900.0,23550.0,22900.0,23400.0,22310375
2018-01-11,CTG,23350.0,23450.0,23000.0,23150.0,12373730
2018-01-12,CTG,23250.0,23250.0,22250.0,22350.0,20065746
2018-01-15,CTG,22200.0,22200.0,21450.0,21500.0,17485027
2018-01-16,CTG,21350.0,22500.0,21100.0,22250.0,27433434
2018-01-17,CTG,22250.0,22450.0,21500.0,21550.0,23483467
2018-01-18,CTG,21400.0,21450.0,21250.0,21350.0,17138326
2018-01-19,CTG,21250.0,21850.0,21150.0,21750.0,19254022
2018-01-22,CTG,21800.0,21900.0,21150.0,21250.0,21371247
2018-01-23,CTG,21250.0,21800.0,21150.0,21800.0,23305591
2018-01-24,CTG,21600.0,22050.0,21600.0,22000.0,17977110
2018-01-25,CTG,21900.0,22250.0,21850.0,22050.0,12779440
2018-01-26,CTG,22200.0,22700.0,22200.0,22500.0,15059455
2018-01-29,CTG,22700.0,22800.0,22300.0,22400.0,18619783
2018-01-30,CTG,22300.0,22450.0,22000.0,22100.0,21290228
2018-01-31,CTG,22000.0,22300.0,21900.0,22150.0,16764116
2018-02-01,CTG,22300.0,22450.0,21800.0,21850.0,20740415
2018-02-02,CTG,21900.0,21900.0,21850.0,21900.0,8945219
2018-02-05,CTG,21800.0,22300.0,21750.0,22150.0,16867549
2018-02-06,CTG,22050.0,22150.0,21700.0,21800.0,21251409
2018-02-07,CTG,21700.0,21800.0,21500.0,21650.0,15141456
2018-02-08,CTG,21700.0,21800.0,21400.0,21550.0,19997936
2018-02-09,CTG,21500.0,21950.0,21300.0,21600.0,16427755
2018-02-12,CTG,21700.0,21800.0,21650.0,21750.0,17433576
2018-02-13,CTG,21700.0,22650.0,21650.0,22550.0,25605444
2018-02-14,CTG,22550.0,22550.0,22100.0,22200.0,17304124
2018-02-15,CTG,22200.0,22350.0,22000.0,22200.0,17511638
