Date,Symbol,Open,High,Low,Close,Volume
2018-01-01,STB,14050.0,14150.0,14000.0,14000.0,26264057
2018-01-02,STB,14100.0,14250.0,14000.0,14100.0,26413162
2018-01-03,STB,14100.0,14150.0,13950.0,13950.0,27464203
2018-01-04,STB,14000.0,14250.0,13950.0,14150.0,24940244
2018-01-05,STB,14150.0,14500.0,14150.0,14450.0,28977947
2018-01-08,STB,14450.0,15300.0,14300.0,15300.0,47519598
2018-01-09,STB,15350.0,15400.0,15300.0,15350.0,20670677
2018-01-10,STB,15250.0,15750.0,15150.0,15650.0,31032785
2018-01-11,STB,15700.0,15750.0,15650.0,15700.0,19576541
2018-01-12,STB,15600.0,15650.0,15550.0,15650.0,31744833
2018-01-15,STB,15650.0,15850.0,15500.0,15650.0,32973607
2018-01-16,STB,15650.0,16050.0,15450.0,16000.0,32130541
2018-01-17,STB,16000.0,16250.0,15950.0,16200.0,29455387
2018-01-18,STB,16200.0,16300.0,15600.0,15700.0,39758044
2018-01-19,STB,15750.0,15850.0,15500.0,15500.0,23428457
2018-01-22,STB,15650.0,16100.0,15650.0,15900.0,30776312
2018-01-23,STB,15800.0,16600.0,15750.0,16500.0,34657056
2018-01-24,STB,16500.0,16600.0,15750.0,15850.0,32346905
2018-01-25,STB,15950.0,16150.0,15900.0,16150.0,21247521
2018-01-26,STB,16250.0,16550.0,16150.0,16500.0,21303571
2018-01-29,STB,16500.0,16550.0,16150.0,16300.0,28775119
2018-01-30,STB,16400.0,16600.0,16300.0,16500.0,22364115
2018-01-31,STB,16450.0,17250.0,16400.0,17000.0,44558454
2018-02-01,STB,17100.0,17400.0,17050.0,17350.0,24081789
2018-02-02,STB,17350.0,17500.0,17300.0,17300.0,25385398
2018-02-05,STB,17300.0,17400.0,16700.0,16900.0,36572354
2018-02-06,STB,16800.0,16850.0,15900.0,15900.0,39282796
2018-02-07,STB,15900.0,15950.0,15350.0,15400.0,38129311
2018-02-08,STB,15500.0,15600.0,15450.0,15500.0,21790199
2018-02-09,STB,15400.0,15650.0,15300.0,15550.0,21504664
2018-02-12,STB,15600.0,15700.0,15100.0,15300.0,33824102
2018-02-13,STB,15400.0,15500.0,15250.0,15250.0,29058184
2018-02-14,STB,15250.0,15450.0,15050.0,15350.0,29684216
2018-02-15,STB,15400.0,15450.0,15150.0,15300.0,24000557
2018-02-16,STB,15350.0,15650.0,15300.0,15550.0,26532345
2018-02-19,STB,15550.0,16200.0,15500.0,16150.0,27209616
