Date,Symbol,Open,High,Low,Close,Volume
2018-01-01,VCB,55050.0,55300.0,54950.0,55000.0,2051792
2018-01-02,VCB,55400.0,55750.0,55100.0,55550.0,3004790
2018-01-03,VCB,55800.0,55850.0,54150.0,54650.0,4313158
2018-01-04,VCB,55150.0,55300.0,53700.0,54400.0,3378910
2018-01-05,VCB,54600.0,55050.0,53350.0,53900.0,3355966
2018-01-08,VCB,53800.0,54200.0,51950.0,52050.0,4384398
2018-01-09,VCB,52100.0,52400.0,52050.0,52200.0,3608000
2018-01-10,VCB,52100.0,52200.0,51450.0,51600.0,3273785
2018-01-11,VCB,51700.0,52400.0,51500.0,52250.0,3625258
2018-01-12,VCB,52150.0,53250.0,51750.0,52800.0,4061218
2018-01-15,VCB,52950.0,53300.0,51750.0,52250.0,3409372
2018-01-16,VCB,52300.0,53000.0,52000.0,52700.0,3798967
2018-01-17,VCB,52950.0,53200.0,52500.0,52650.0,4248110
2018-01-18,VCB,52200.0,53250.0,51900.0,53000.0,3533884
2018-01-19,VCB,53150.0,53300.0,52850.0,53250.0,2277025
2018-01-22,VCB,53300.0,54350.0,52950.0,54200.0,3532060
2018-01-23,VCB,53850.0,55250.0,53600.0,55050.0,3030393
2018-01-24,VCB,55200.0,56150.0,53600.0,53650.0,4011275
2018-01-25,VCB,53750.0,54400.0,53500.0,54250.0,3147006
2018-01-26,VCB,54100.0,54650.0,53700.0,54400.0,3850571
2018-01-29,VCB,54150.0,54600.0,53050.0,53450.0,4056306
2018-01-30,VCB,53250.0,54150.0,53200.0,54150.0,3464725
2018-01-31,VCB,54400.0,56150.0,54100.0,55450.0,3485403
2018-02-01,VCB,55600.0,55900.0,54850.0,55200.0,2487608
2018-02-02,VCB,55150.0,55900.0,53850.0,54200.0,3545020
2018-02-05,VCB,54150.0,54400.0,53550.0,54000.0,3260650
2018-02-06,VCB,54250.0,54500.0,53850.0,53950.0,4039394
2018-02-07,VCB,53800.0,53850.0,52950.0,53200.0,2666293
2018-02-08,VCB,53050.0,53050.0,52450.0,52650.0,3592857
2018-02-09,VCB,52750.0,53250.0,52000.0,52050.0,3734569
2018-02-12,VCB,52650.0,52700.0,51750.0,51800.0,2820097
2018-02-13,VCB,52050.0,52200.0,50750.0,51150.0,3966591
2018-02-14,VCB,51050.0,51200.0,50900.0,51050.0,3013346
2018-02-15,VCB,51150.0,51350.0,50100.0,50450.0,3655361
2018-02-16,VCB,50350.0,50700.0,49550.0,49950.0,2797000
2018-02-19,VCB,49950.0,50700.0,49950.0,50550.0,2693154
2018-02-20,VCB,50500.0,51400.0,50250.0,50900.0,3134620
2018-02-21,VCB,51150.0,51250.0,50850.0,50900.0,3299449
2018-02-22,VCB,51200.0,51350.0,50450.0,50900.0,3700814
2018-02-23,VCB,51050.0,52350.0,50650.0,51900.0,4627919
2018-02-26,VCB,52150.0,53700.0,52000.0,52700.0,4060315
2018-02-27,VCB,52900.0,54050.0,52650.0,53900.0,3258168
2018-02-28,VCB,53850.0,54550.0,53500.0,54350.0,3520607
