Date,Symbol,Open,High,Low,Close,Volume
2018-01-01,VIC,74750.0,75850.0,73700.0,75000.0,8044675
2018-01-02,VIC,75150.0,75450.0,73500.0,73600.0,9741486
2018-01-03,VIC,74100.0,76400.0,73750.0,75800.0,7739804
2018-01-04,VIC,76400.0,76650.0,74900.0,74900.0,6783737
2018-01-05,VIC,75500.0,75600.0,73850.0,74100.0,8820030
2018-01-08,VIC,74950.0,75250.0,74850.0,75250.0,5929088
2018-01-09,VIC,74800.0,75300.0,73400.0,73700.0,10883935
2018-01-10,VIC,73500.0,73850.0,72950.0,73500.0,6376637
2018-01-11,VIC,73250.0,75050.0,72950.0,74100.0,9128717
2018-01-12,VIC,73950.0,75650.0,73750.0,75500.0,6524437
2018-01-15,VIC,75400.0,76350.0,75150.0,75800.0,10412906
2018-01-16,VIC,75650.0,75800.0,74800.0,75250.0,8098399
2018-01-17,VIC,75050.0,77400.0,74700.0,76300.0,10751344
2018-01-18,VIC,76300.0,76350.0,76150.0,76250.0,5720680
2018-01-19,VIC,76400.0,79650.0,76050.0,79050.0,12256594
2018-01-22,VIC,79000.0,82100.0,78600.0,81750.0,8430105
2018-01-23,VIC,82150.0,82350.0,81750.0,82250.0,8408848
2018-01-24,VIC,82150.0,82200.0,81600.0,81950.0,7755526
2018-01-25,VIC,81700.0,81850.0,80500.0,81150.0,8996670
2018-01-26,VIC,81150.0,81400.0,75950.0,77100.0,14114392
2018-01-29,VIC,77800.0,79050.0,77200.0,78800.0,6699295
2018-01-30,VIC,79600.0,80900.0,79600.0,80750.0,8408669
2018-01-31,VIC,80700.0,81150.0,80200.0,80850.0,6828968
2018-02-01,VIC,80700.0,82700.0,80000.0,82550.0,10312774
2018-02-02,VIC,82600.0,82750.0,82450.0,82500.0,7367271
2018-02-05,VIC,83200.0,84050.0,83150.0,83750.0,7347309
2018-02-06,VIC,83500.0,83800.0,83300.0,83600.0,6140442
2018-02-07,VIC,83250.0,84650.0,82850.0,84350.0,6518798
2018-02-08,VIC,84450.0,84450.0,83450.0,83800.0,8543239
2018-02-09,VIC,83650.0,88850.0,83550.0,88700.0,14029641
2018-02-12,VIC,88600.0,93700.0,88300.0,93550.0,9911481
2018-02-13,VIC,93650.0,94700.0,89950.0,90250.0,11149803
2018-02-14,VIC,90300.0,90600.0,89000.0,89250.0,6586940
2018-02-15,VIC,88850.0,90050.0,88550.0,89850.0,6013684
2018-02-16,VIC,90250.0,90350.0,89550.0,90000.0,5612509
2018-02-19,VIC,89950.0,90500.0,89650.0,90400.0,5201578
2018-02-20,VIC,90550.0,90750.0,89950.0,90600.0,5711406
2018-02-21,VIC,90600.0,90800.0,86150.0,86150.0,11471932
2018-02-22,VIC,86300.0,89350.0,86200.0,89150.0,12040287
2018-02-23,VIC,88550.0,89800.0,87850.0,89500.0,9737121
2018-02-26,VIC,89200.0,89900.0,88650.0,89050.0,6363169
2018-02-27,VIC,89150.0,92150.0,88500.0,91500.0,9104665
2018-02-28,VIC,91950.0,94150.0,91350.0,93700.0,8233951
2018-03-01,VIC,93550.0,95500.0,93400.0,94800.0,8301103
2018-03-02,VIC,95450.0,101600.0,95300.0,101300.0,13960553
2018-03-05,VIC,100750.0,100900.0,96550.0,96600.0,12983585
2018-03-06,VIC,96800.0,96900.0,94250.0,94350.0,7940603
2018-03-07,VIC,94250.0,94950.0,92550.0,92900.0,7080824
2018-03-08,VIC,92800.0,93550.0,92400.0,93000.0,6989427
2018-03-09,VIC,92900.0,93000.0,88900.0,89350.0,10760334
2018-03-12,VIC,89550.0,92800.0,89400.0,92500.0,9450700
2018-03-13,VIC,92600.0,92900.0,90950.0,91200.0,8639005
2018-03-14,VIC,91200.0,94800.0,91200.0,94150.0,10989574
2018-03-15,VIC,93300.0,93550.0,93050.0,93550.0,6102866
2018-03-16,VIC,93450.0,94000.0,93400.0,93400.0,8096991
2018-03-19,VIC,93650.0,98150.0,93000.0,97650.0,12201809
2018-03-20,VIC,97500.0,98050.0,97250.0,97450.0,7064480
2018-03-21,VIC,97200.0,98150.0,96950.0,98100.0,6571899
2018-03-22,VIC,98000.0,101350.0,96300.0,100900.0,10265264
2018-03-23,VIC,100300.0,101050.0,94800.0,95000.0,12232285
2018-03-26,VIC,94950.0,95500.0,92850.0,93400.0,8753422
2018-03-27,VIC,93650.0,93850.0,93200.0,93550.0,8574992
2018-03-28,VIC,93650.0,94100.0,92700.0,93900.0,8921580
2018-03-29,VIC,93600.0,94550.0,93600.0,94500.0,6157724
2018-03-30,VIC,94700.0,96350.0,92850.0,93000.0,9845761
2018-04-02,VIC,92550.0,95900.0,92050.0,95500.0,10118481
2018-04-03,VIC,95900.0,96750.0,95150.0,96300.0,8926202
2018-04-04,VIC,95900.0,96700.0,94900.0,94950.0,9787337
2018-04-05,VIC,94850.0,96950.0,94550.0,96650.0,9921133
2018-04-06,VIC,96650.0,97900.0,95800.0,97600.0,7678694
2018-04-09,VIC,97500.0,101050.0,96750.0,100050.0,11819208
2018-04-10,VIC,99550.0,99800.0,97000.0,97700.0,9598219
2018-04-11,VIC,98000.0,98000.0,94050.0,94550.0,11381661
2018-04-12,VIC,94350.0,97550.0,94150.0,97000.0,11341794
2018-04-13,VIC,97150.0,97300.0,96800.0,97000.0,5523524
2018-04-16,VIC,97050.0,98950.0,95900.0,98950.0,9935487
2018-04-17,VIC,98800.0,100400.0,98650.0,99000.0,10571209
2018-04-18,VIC,98750.0,100750.0,98450.0,99900.0,6735668
2018-04-19,VIC,99800.0,104000.0,99450.0,103450.0,9559485
2018-04-20,VIC,103100.0,105100.0,102200.0,104850.0,11309842
2018-04-23,VIC,104850.0,106450.0,104450.0,105350.0,9866263
2018-04-24,VIC,106050.0,106350.0,105650.0,106150.0,6660841
2018-04-25,VIC,106500.0,107150.0,105500.0,105700.0,9742747
2018-04-26,VIC,105900.0,105950.0,101650.0,102300.0,9723193
2018-04-27,VIC,102300.0,102700.0,101950.0,102200.0,7844517
2018-04-30,VIC,102800.0,102900.0,101450.0,102850.0,7101619
2018-05-01,VIC,103150.0,104700.0,102850.0,103950.0,10137196
2018-05-02,VIC,104350.0,105750.0,103800.0,105400.0,10625511
2018-05-03,VIC,105900.0,106950.0,105500.0,106600.0,7922472
2018-05-04,VIC,106400.0,108300.0,106150.0,108300.0,8762380
2018-05-07,VIC,108400.0,109100.0,104800.0,105400.0,8531519
2018-05-08,VIC,105250.0,106650.0,104750.0,105450.0,8495777
2018-05-09,VIC,105150.0,106250.0,104800.0,105700.0,7416827
2018-05-10,VIC,105450.0,106300.0,103950.0,104400.0,8782915
2018-05-11,VIC,104200.0,106550.0,103900.0,105350.0,10953888
2018-05-14,VIC,105750.0,105850.0,102750.0,103500.0,11351224
2018-05-15,VIC,103600.0,104150.0,103300.0,104100.0,5802337
2018-05-16,VIC,104350.0,104900.0,103500.0,103600.0,7316544
2018-05-17,VIC,103550.0,105550.0,102850.0,105200.0,8387536
2018-05-18,VIC,104950.0,108050.0,104250.0,108000.0,8476426
2018-05-21,VIC,108100.0,112400.0,107600.0,112050.0,11855987
2018-05-22,VIC,111650.0,115850.0,110400.0,114850.0,12809509
2018-05-23,VIC,114200.0,114850.0,112050.0,112850.0,11131019
2018-05-24,VIC,112750.0,113850.0,112400.0,113650.0,7359766
2018-05-25,VIC,114050.0,114900.0,114050.0,114600.0,5038180
2018-05-28,VIC,114200.0,117100.0,113850.0,116450.0,11419239
2018-05-29,VIC,117250.0,117600.0,115750.0,116400.0,6001064
2018-05-30,VIC,115800.0,116100.0,112500.0,113250.0,9447257
2018-05-31,VIC,113350.0,114950.0,113300.0,114900.0,5861820
2018-06-01,VIC,115350.0,116550.0,114550.0,115750.0,8623194
2018-06-04,VIC,115900.0,116150.0,110550.0,111750.0,9360982
2018-06-05,VIC,111800.0,113850.0,110550.0,113500.0,9039128
2018-06-06,VIC,113500.0,113950.0,111700.0,111850.0,9544667
2018-06-07,VIC,112300.0,112800.0,110050.0,110350.0,6774530
2018-06-08,VIC,110050.0,110850.0,108650.0,109100.0,8190253
2018-06-11,VIC,109050.0,110400.0,108550.0,109600.0,5805907
2018-06-12,VIC,109250.0,110750.0,108300.0,110450.0,9791671
2018-06-13,VIC,110700.0,111000.0,108850.0,109000.0,10527564
2018-06-14,VIC,109500.0,109750.0,107500.0,107700.0,8618207
2018-06-15,VIC,107300.0,109450.0,107200.0,108750.0,9833180
2018-06-18,VIC,108400.0,108650.0,103550.0,103900.0,12262807
2018-06-19,VIC,103750.0,105800.0,102850.0,105000.0,8071939
2018-06-20,VIC,105750.0,106500.0,103400.0,104650.0,8966401
2018-06-21,VIC,105700.0,106600.0,104450.0,104450.0,9458560
2018-06-22,VIC,103900.0,104250.0,103650.0,104100.0,6046969
2018-06-25,VIC,104700.0,105450.0,104550.0,104650.0,8106937
2018-06-26,VIC,105250.0,106650.0,102100.0,103150.0,12470410
2018-06-27,VIC,103600.0,104250.0,102100.0,102800.0,10338753
2018-06-28,VIC,102050.0,102300.0,99300.0,99300.0,8608172
2018-06-29,VIC,99650.0,101150.0,98850.0,101100.0,7110240
2018-07-02,VIC,101200.0,102550.0,100900.0,101850.0,7270858
2018-07-03,VIC,102100.0,103800.0,101200.0,102800.0,7403683
2018-07-04,VIC,103400.0,107900.0,102950.0,107050.0,12401815
2018-07-05,VIC,107400.0,107900.0,105850.0,106200.0,9548520
2018-07-06,VIC,106850.0,109200.0,106000.0,109100.0,9551246
2018-07-09,VIC,109300.0,110500.0,108500.0,110000.0,8400399
2018-07-10,VIC,110350.0,110750.0,109450.0,110050.0,6173307
2018-07-11,VIC,110450.0,115600.0,109650.0,115150.0,9002464
2018-07-12,VIC,114250.0,114500.0,111000.0,111800.0,11503262
2018-07-13,VIC,111400.0,111650.0,109600.0,109650.0,7988700
2018-07-16,VIC,109800.0,110650.0,106800.0,106900.0,10845323
2018-07-17,VIC,107400.0,109250.0,107200.0,107650.0,7048711
2018-07-18,VIC,107650.0,107800.0,102750.0,102850.0,12784828
2018-07-19,VIC,103650.0,106500.0,103600.0,104750.0,9586497
2018-07-20,VIC,105100.0,105400.0,104450.0,105300.0,9263167
2018-07-23,VIC,104800.0,106550.0,99950.0,101650.0,11064518
2018-07-24,VIC,102200.0,104550.0,101800.0,104250.0,8229098
2018-07-25,VIC,104700.0,106300.0,104650.0,106200.0,8964031
2018-07-26,VIC,106700.0,106900.0,103350.0,103400.0,8448263
2018-07-27,VIC,103000.0,103450.0,102550.0,103250.0,5424201
2018-07-30,VIC,102850.0,106350.0,102850.0,105900.0,8852255
2018-07-31,VIC,105850.0,106200.0,104300.0,105150.0,10321062
2018-08-01,VIC,105150.0,105200.0,101200.0,101750.0,11707059
2018-08-02,VIC,101300.0,102850.0,98750.0,98950.0,12339121
2018-08-03,VIC,98950.0,99850.0,97900.0,98600.0,9937770
2018-08-06,VIC,98350.0,99050.0,98100.0,98600.0,8540930
2018-08-07,VIC,98600.0,100900.0,98000.0,100100.0,8841603
2018-08-08,VIC,100100.0,100600.0,99700.0,100450.0,7804181
2018-08-09,VIC,99900.0,100350.0,98650.0,99050.0,8491091
2018-08-10,VIC,99250.0,99550.0,97200.0,97600.0,10594995
2018-08-13,VIC,97950.0,98850.0,96750.0,98400.0,8930361
2018-08-14,VIC,98650.0,98650.0,94950.0,95600.0,9709888
2018-08-15,VIC,95350.0,95500.0,94300.0,95300.0,5871665
2018-08-16,VIC,95400.0,96600.0,95300.0,96550.0,6141706
2018-08-17,VIC,96700.0,97200.0,94950.0,95100.0,8465527
2018-08-20,VIC,94800.0,94850.0,92950.0,93100.0,8124331
2018-08-21,VIC,93000.0,93050.0,90800.0,91350.0,8121589
2018-08-22,VIC,91350.0,91600.0,90100.0,90250.0,10255546
2018-08-23,VIC,89800.0,90150.0,88000.0,88600.0,7973082
2018-08-24,VIC,88750.0,89550.0,85650.0,86250.0,12006288
2018-08-27,VIC,86150.0,86700.0,85900.0,86650.0,5932418
2018-08-28,VIC,86700.0,90000.0,86150.0,89500.0,8359279
2018-08-29,VIC,89200.0,90050.0,89150.0,89850.0,5394606
2018-08-30,VIC,89600.0,93700.0,89100.0,93100.0,11635868
2018-08-31,VIC,93550.0,94400.0,91000.0,91650.0,11925870
2018-09-03,VIC,91300.0,92000.0,89550.0,89900.0,8457722
2018-09-04,VIC,90000.0,90750.0,89350.0,90100.0,7119034
2018-09-05,VIC,90450.0,90700.0,88050.0,88250.0,9993088
2018-09-06,VIC,88050.0,89550.0,86450.0,89250.0,9421080
2018-09-07,VIC,88600.0,88800.0,87600.0,87900.0,7047560
2018-09-10,VIC,87600.0,91050.0,87350.0,90150.0,10894909
2018-09-11,VIC,90650.0,90750.0,90000.0,90650.0,6122897
2018-09-12,VIC,90900.0,91650.0,88550.0,88650.0,11563027
2018-09-13,VIC,88750.0,89600.0,87900.0,89350.0,6993150
2018-09-14,VIC,89550.0,90000.0,89000.0,89100.0,6140384
2018-09-17,VIC,89000.0,90350.0,88850.0,89900.0,8369431
2018-09-18,VIC,89600.0,89850.0,88150.0,88350.0,9393749
2018-09-19,VIC,88450.0,89800.0,88200.0,88850.0,5986131
2018-09-20,VIC,88550.0,91650.0,88100.0,91200.0,12131483
2018-09-21,VIC,91000.0,91700.0,90500.0,91650.0,7262874
2018-09-24,VIC,92650.0,93950.0,90200.0,90400.0,10926768
2018-09-25,VIC,90800.0,90850.0,87500.0,87700.0,9861067
2018-09-26,VIC,87450.0,90000.0,86750.0,89500.0,7542275
2018-09-27,VIC,89350.0,90000.0,89300.0,89500.0,7391000
2018-09-28,VIC,89100.0,89400.0,85100.0,86000.0,13062274
2018-10-01,VIC,85300.0,85700.0,84400.0,84650.0,7365648
